https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/21339 | Achthoven | 45 | 4128LW | Lexmond
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/21741 | Dorp | 183 | 3405BC | Benschop
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/21910 | Dorpsweg | 2 | 4245KP | Leerbroek
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/22092 | Lopikerweg West | 33 | 3411AN | Lopik
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/23319 | Lakerveld | 145 | 4128LH | Lexmond
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/23604 | Lopikerweg west | 59 A | 3411AP | Lopik
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/23604 | Lopikerweg West | 60 | 3411AP | Lopik
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/23930 | Lopikerweg oost | 130 B | 3412KG | Lopikerkapel
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/23930 | Lopikerweg Oost | 130 | 3412KG | Lopikerkapel
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/24002 | Benedendamsestraat | 11 | 4233EN | Ameide
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/25777 | Noordzijde | 53 | 4225PJ | Noordeloos
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/26304 | Lopikerweg Oost | 197 | 3412KE | Lopikerkapel
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/26376 | Hei- en Boeicopseweg | 104 | 4126RL | Hei- en Boeicop
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/26376 | Hei- en Boeicopseweg | 106 | 4126RL | Hei- en Boeicop
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/26376 | Hei- en Boeicopseweg | 108 | 4126RL | Hei- en Boeicop
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/26925 | Kortenhoevenseweg | 43 C | 4128CM | Lexmond
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/26925 | Kortenhoevenseweg | 43 A | 4128CM | Lexmond
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/26925 | Kortenhoevenseweg | 43 E | 4128CM | Lexmond
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/26925 | Kortenhoevenseweg | 43 B | 4128CM | Lexmond
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/26925 | Kortenhoevenseweg | 43 D | 4128CM | Lexmond
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/26925 | Kortenhoevenseweg | 41 | 4128CM | Lexmond
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/26925 | Kortenhoevenseweg | 43 | 4128CM | Lexmond
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/28018 | Recht van Ter Leede | 2 | 4245KB | Leerbroek
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/28018 | Recht van Ter Leede | 4 | 4245KB | Leerbroek
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/28018 | Recht van Ter Leede | 2 A | 4245KB | Leerbroek
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/28018 | Recht van Ter Leede | 2 B | 4245KB | Leerbroek
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/28018 | Recht van Ter Leede | 3 | 4245KB | Leerbroek
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/28102 | Smalzijde | 24 | 4243JP | Nieuwland
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/28533 | Cabauwsekade | 22 | 3411EB | Lopik
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/29687 | Hei- en Boeicopseweg | 143 | 4126RH | Hei- en Boeicop
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/29887 | Lopikerweg Oost | 88 | 3411JH | Lopik
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/32710 | Zouwendijk | 117 | 4231CD | Meerkerk
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/36382 | Zouwendijk | 79 a | 4231CB | Meerkerk
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/36382 | Zouwendijk | 79 | 4231CB | Meerkerk
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/36813 | Noordzijde | 118 | 4225PM | Noordeloos
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/38110 | Dorp | 122 | 3405BG | Benschop
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/38557 | Hei- en Boeicopseweg | 121 | 4126RG | Hei- en Boeicop
